,train_loss,val_loss,train_miou,val_miou,train_acc,val_acc
0,2.5336875564911785,1.1928602457046509,0.08538590491522385,0.17162333314972467,0.4400874229074952,0.676329165231864
1,1.3869926315896652,0.7285071197483275,0.18078909507819865,0.3012287679085564,0.6275588059812137,0.792532629801806
2,0.9839843271994123,0.5628517915805181,0.27096515894342965,0.3869069171049401,0.7236892814761928,0.8348052763668888
3,0.9384454018345066,0.5939198798603482,0.30762654174536747,0.38447182203755687,0.7349671373944435,0.8328965903909678
4,0.7251416757410648,0.5039175235562854,0.3593810042216497,0.40661679079647867,0.7839209087237685,0.8527885836346417
5,0.7092295882164263,0.598176078663932,0.3755228094722667,0.39702745730893013,0.7923346718845656,0.8395383064387563
6,0.611526256682826,0.4657154000467724,0.4051764545393631,0.4341806012548296,0.818514297631788,0.8616252486991124
7,0.49468085768760417,0.4283626741833157,0.4498803424962798,0.4708946470455856,0.8504362547109352,0.870057354240001
8,0.4379841375584696,0.4359731756978565,0.47024008017242563,0.4695599859086356,0.8652000698551919,0.8694304252276555
9,0.6534040386185926,0.6040106664101282,0.42370543584095816,0.41524924016186804,0.8099361783639651,0.8125705693695159
10,0.4762767483206356,0.376265029112498,0.4613670363996392,0.5009065837415824,0.8532472544982468,0.8873283169048438
11,0.3727826579820876,0.35923904594447875,0.5081946692789931,0.5050922784590336,0.883322250538473,0.8925718975582847
12,0.3417489076508026,0.34803208377626205,0.5269807012908834,0.5187309426633602,0.8921866050067291,0.8933179948952912
13,0.3383177017026088,0.35041583743360305,0.5301829998065467,0.5173505115602169,0.8931403530908463,0.8937652746690389
14,0.3108721386422129,0.31026098959975773,0.5481781620083356,0.5615110386893958,0.9020137366169493,0.9023913774742375
15,0.33401740254724727,0.3528399045268695,0.5358527255638026,0.5237947088309785,0.8933223497086508,0.8923449197626516
16,0.31900205989094343,0.3338494631979201,0.5451006272369492,0.5375674674028373,0.8980590884052192,0.8988333161954137
17,0.284096616155961,0.3310449355178409,0.5648951563434422,0.5523923377012213,0.9077872696297871,0.8999926167451024
18,0.2638254153962229,0.30661702818340725,0.5769673783595948,0.558066723911119,0.9144930726465862,0.9046468323146235
19,0.2508688316333528,0.2994576063421037,0.5884835938137014,0.5555872107200712,0.9181742160140285,0.9050460362383304
20,0.2413391800341653,0.2852654879291852,0.5924866350674747,0.584561916434563,0.9200439211353733,0.9101968280102157
21,0.23641971666731088,0.28564892667863107,,,,
