,train_loss,val_loss,train_miou,val_miou,train_acc,val_acc
0,0.352009616792202,0.3878595365418328,0.611948989201125,0.5774784309594122,0.9260268896068524,0.9105999427673197
1,0.343822695460974,0.3809303657876121,0.6160532265296508,0.5873989747504959,0.925974227429149,0.910031975173133
2,0.33145567205022364,0.3759346902370453,0.6307041733190006,0.595911928215998,0.9272755239069053,0.9094950700582211
3,0.3306374121822563,0.3784306115574307,0.6306704634287641,0.5926351362320159,0.9255823733519463,0.910596679587861
4,0.3255733326077461,0.37567101667324704,0.6380144035438713,0.6031091798120574,0.9263765260250681,0.9102785320455182
5,0.3276667489725001,0.3676544361644321,0.6342742353823829,0.606959523949306,0.9266305441052686,0.9130003226313003
6,0.32004992517770503,0.3681451247798072,0.6450985663571196,0.604735733497371,0.9271532579794711,0.9125387197416079
7,0.3132087053621517,0.3773288031419118,0.6521212186842894,0.587756121379458,0.9296810908635148,0.9144299190611928
8,0.3109212958929585,0.36355315811104244,0.6514944638609168,0.6092297158627399,0.9307473153366894,0.913589388798018
9,0.30769910809456136,0.36812229123380447,0.657651234257435,0.604723467578125,0.929701997484313,0.9129255186014184
10,0.30423267886919136,0.36616876390245223,0.6615459443939063,0.6078566893728329,0.9319508570976024,0.9145677448012322
11,0.30168310874233056,0.3645993520816167,0.6642093937263452,0.6122572447683177,0.9321830849929214,0.915179279577658
12,0.298255571985946,0.35392142915063435,0.6677459673982415,0.6244598907277842,0.9325087201181264,0.9156477824727707
13,0.2917740023603626,0.3594212532043457,0.6770693482279263,0.6139959471727514,0.9337844723626076,0.9174281582395927
14,0.2947750670068404,0.3550804340177112,0.6726937016810948,0.6264517103211907,0.9335183876982842,0.914254504482961
15,0.29191211012064244,0.3551160775952869,0.6750483458829695,0.6269124209248861,0.9348579895363498,0.9160309943261531
16,0.2898899218907543,0.35099177559216815,0.6774503366504585,0.6279550422936057,0.9352821926090228,0.9169414712146717
17,0.2892857423307849,0.34365248017840916,0.677957850026257,0.6404477804105305,0.9357409382019279,0.9170186914919396
18,0.28594670094111385,0.3532400089833472,,,,
